chart,Time,close,num,imacd,ShaLowSD,,ShaHighUSD,ShaLowUSD
EURUSD,2019.07.08 13:00:00,1.12144,586,-0.000762134,0,,0,0.00023
EURUSD,2019.07.08 12:00:00,1.12275,587,-0.000704418,0,,0.00022,0.00015
EURUSD,2019.07.08 11:00:00,1.12308,588,-0.000753888,0,,0.00027,0.00028
EURUSD,2019.07.08 10:00:00,1.12312,589,-0.000839663,4.00E-05,,0,0
EURUSD,2019.07.08 09:00:00,1.12198,590,-0.000941003,0,,7.00E-05,0
EURUSD,2019.07.08 08:00:00,1.12293,591,-0.000940589,0,,0.00031,0.00017
EURUSD,2019.07.08 07:00:00,1.12307,592,-0.001023107,0.0003,,0,0
EURUSD,2019.07.08 06:00:00,1.12276,593,-0.001127803,2.00E-05,,0,0
EURUSD,2019.07.08 05:00:00,1.12255,594,-0.001213466,0,,0.00023,0
EURUSD,2019.07.08 04:00:00,1.1227,595,-0.00128377,1.00E-05,,0,0
EURUSD,2019.07.08 03:00:00,1.12205,596,-0.001370103,0,,0.00012,0.00029
EURUSD,2019.07.08 02:00:00,1.12263,597,-0.001394185,0,,3.00E-05,1.00E-05
EURUSD,2019.07.08 01:00:00,1.12282,598,-0.001463698,0.00014,,0,0
EURUSD,2019.07.08 00:00:00,1.12265,599,-0.001550477,0.0005,,0,0
EURUSD,2019.07.05 23:00:00,1.12223,600,-0.001621377,0,,5.00E-05,9.00E-05
EURUSD,2019.07.05 22:00:00,1.12262,601,-0.001645524,2.00E-05,,0,0
EURUSD,2019.07.05 21:00:00,1.12213,602,-0.001692118,0.00011,,0,0
EURUSD,2019.07.05 20:00:00,1.12181,603,-0.001677086,0,,0.00027,0.00023
EURUSD,2019.07.05 19:00:00,1.12181,604,-0.001600924,8.00E-05,,0,0
EURUSD,2019.07.05 18:00:00,1.12152,605,-0.001480428,0,,0.00076,8.00E-05
EURUSD,2019.07.05 17:00:00,1.12216,606,-0.001275569,0.00117,,0,0
EURUSD,2019.07.05 16:00:00,1.12185,607,-0.001060706,0,,0.00036,0
EURUSD,2019.07.05 15:00:00,1.12437,608,-0.000739469,0,,0.00117,0.00116
EURUSD,2019.07.05 14:00:00,1.12581,609,-0.00057528,0,,0.00014,0.00032
EURUSD,2019.07.05 13:00:00,1.12614,610,-0.000503966,0,,0.00028,0.00045
EURUSD,2019.07.05 12:00:00,1.12632,611,-0.000439214,0.00064,,0,0
EURUSD,2019.07.05 11:00:00,1.12614,612,-0.000368504,0,,6.00E-05,5.00E-05
EURUSD,2019.07.05 10:00:00,1.12669,613,-0.000254565,0,,0.00018,0.00017
EURUSD,2019.07.05 09:00:00,1.12728,614,-0.000161436,0,,0.00013,0.00027
EURUSD,2019.07.05 08:00:00,1.12786,615,-0.000100293,0,,0.00012,4.00E-05
EURUSD,2019.07.05 07:00:00,1.12804,616,-7.98E-05,0,,6.00E-05,3.00E-05
EURUSD,2019.07.05 06:00:00,1.1282,617,-7.09E-05,2.00E-05,,0,0
EURUSD,2019.07.05 05:00:00,1.12813,618,-7.48E-05,7.00E-05,,0,0
EURUSD,2019.07.05 04:00:00,1.12789,619,-7.15E-05,0,,0.00016,0.00025
EURUSD,2019.07.05 03:00:00,1.12795,620,-4.18E-05,0,,3.00E-05,8.00E-05
EURUSD,2019.07.05 02:00:00,1.12847,621,-9.46E-06,0,,4.00E-05,4.00E-05
EURUSD,2019.07.05 01:00:00,1.12859,622,-2.10E-05,8.00E-05,,0,0
EURUSD,2019.07.05 00:00:00,1.12846,623,-4.75E-05,9.00E-05,,0,0
EURUSD,2019.07.04 23:00:00,1.12827,624,-6.75E-05,0,,4.00E-05,9.00E-05
EURUSD,2019.07.04 22:00:00,1.12837,625,-7.27E-05,0,,0,8.00E-05
EURUSD,2019.07.04 21:00:00,1.12846,626,-8.85E-05,1.00E-05,,0,0
EURUSD,2019.07.04 20:00:00,1.12819,627,-0.000116517,0,,0,0
EURUSD,2019.07.04 19:00:00,1.12807,628,-0.00012307,0,,4.00E-05,0.00022
EURUSD,2019.07.04 18:00:00,1.12817,629,-0.000117426,0.00025,,0,0
EURUSD,2019.07.04 17:00:00,1.12812,630,-0.000118696,0.00011,,0,0
EURUSD,2019.07.04 16:00:00,1.1278,631,-0.0001135,0,,0.00053,0
EURUSD,2019.07.04 15:00:00,1.12825,632,-7.26E-05,0,,5.00E-05,0.00023
EURUSD,2019.07.04 14:00:00,1.12861,633,-6.52E-05,0.00018,,0,0
EURUSD,2019.07.04 13:00:00,1.12853,634,-9.15E-05,0.00036,,0,0
EURUSD,2019.07.04 12:00:00,1.12848,635,-0.000115546,0.00024,,0,0
EURUSD,2019.07.04 11:00:00,1.12793,636,-0.000139466,0,,7.00E-05,0.00062
EURUSD,2019.07.04 10:00:00,1.12831,637,-0.000111967,0.00039,,0,0
EURUSD,2019.07.04 09:00:00,1.12831,638,-0.000113932,0,,0.00025,0.00016
EURUSD,2019.07.04 08:00:00,1.12832,639,-0.000114782,0,,0.00014,7.00E-05
EURUSD,2019.07.04 07:00:00,1.12853,640,-0.000115215,2.00E-05,,0,0
EURUSD,2019.07.04 06:00:00,1.12818,641,-0.000135474,0,,4.00E-05,0.00035
EURUSD,2019.07.04 05:00:00,1.12831,642,-0.000123725,0,,0.00014,8.00E-05
EURUSD,2019.07.04 04:00:00,1.12938,643,-0.000120166,5.00E-05,,0,0
EURUSD,2019.07.04 03:00:00,1.12862,644,-0.000222821,0,,0.00018,0.00017
EURUSD,2019.07.04 02:00:00,1.12869,645,-0.000273223,0.00011,,0,0
EURUSD,2019.07.04 01:00:00,1.12868,646,-0.000340707,0,,0,0
EURUSD,2019.07.04 00:00:00,1.12789,647,-0.000420868,1.00E-05,,0,0
EURUSD,2019.07.03 23:00:00,1.12763,648,-0.000436624,0,,0.00016,9.00E-05
EURUSD,2019.07.03 22:00:00,1.12773,649,-0.00042391,0,,2.00E-05,0.00027
EURUSD,2019.07.03 21:00:00,1.12776,650,-0.0004117,0,,1.00E-04,0.00022
EURUSD,2019.07.03 20:00:00,1.12783,651,-0.00039318,0,,0.00018,0.00033
EURUSD,2019.07.03 19:00:00,1.12809,652,-0.000370952,0.00028,,0,0
EURUSD,2019.07.03 18:00:00,1.12742,653,-0.000363656,0,,0.00013,0.00038
EURUSD,2019.07.03 17:00:00,1.12805,654,-0.000280837,0,,8.00E-05,0.00193
EURUSD,2019.07.03 16:00:00,1.12902,655,-0.000235191,0.00028,,0,0
EURUSD,2019.07.03 15:00:00,1.12822,656,-0.000272272,0,,0.00059,0.00086
EURUSD,2019.07.03 14:00:00,1.12907,657,-0.000234186,0,,0.00025,0.00022
EURUSD,2019.07.03 13:00:00,1.1297,658,-0.000268714,0.00043,,0,0
EURUSD,2019.07.03 12:00:00,1.12883,659,-0.00037302,0.00052,,0,0
EURUSD,2019.07.03 11:00:00,1.12879,660,-0.000412146,9.00E-05,,0,0
EURUSD,2019.07.03 10:00:00,1.1277,661,-0.000452017,0,,0.00089,5.00E-05
EURUSD,2019.07.03 09:00:00,1.12836,662,-0.00038535,0,,0.00057,3.00E-05
EURUSD,2019.07.03 08:00:00,1.12891,663,-0.000361854,0.00034,,0,0
EURUSD,2019.07.03 07:00:00,1.12878,664,-0.000382601,1.00E-04,,0,0
EURUSD,2019.07.03 06:00:00,1.12868,665,-0.000390281,0,,4.00E-05,0.00015
EURUSD,2019.07.03 05:00:00,1.12912,666,-0.000384224,0.00024,,0,0
EURUSD,2019.07.03 04:00:00,1.12879,667,-0.000415704,0,,6.00E-05,0.00019
EURUSD,2019.07.03 03:00:00,1.12928,668,-0.000416238,0.00036,,0,0
EURUSD,2019.07.03 02:00:00,1.129,669,-0.000460756,0.00025,,0,0
EURUSD,2019.07.03 01:00:00,1.12897,670,-0.000482366,9.00E-05,,0,0
EURUSD,2019.07.03 00:00:00,1.12886,671,-0.000499878,0,,0,0
EURUSD,2019.07.02 23:00:00,1.12833,672,-0.000503758,0,,0,0
EURUSD,2019.07.02 22:00:00,1.12825,673,-0.000447419,0,,6.00E-05,0.00059
EURUSD,2019.07.02 21:00:00,1.129,674,-0.000360858,0,,0.00029,0
EURUSD,2019.07.02 20:00:00,1.13008,675,-0.000321488,0,,0.00097,0
EURUSD,2019.07.02 19:00:00,1.13063,676,-0.000376526,0,,0,0
EURUSD,2019.07.02 18:00:00,1.13001,677,-0.000497297,1.00E-04,,0,0
EURUSD,2019.07.02 17:00:00,1.12941,678,-0.000581085,0,,0.00085,0.00025
EURUSD,2019.07.02 16:00:00,1.12987,679,-0.000618485,0.00014,,0,0
EURUSD,2019.07.02 15:00:00,1.12975,680,-0.000704062,0.00056,,0,0
EURUSD,2019.07.02 14:00:00,1.12957,681,-0.00079083,0,,9.00E-05,0.00037
EURUSD,2019.07.02 13:00:00,1.12986,682,-0.000871747,0,,0.00024,0.00042
EURUSD,2019.07.02 12:00:00,1.13064,683,-0.000991874,0.00039,,0,0
EURUSD,2019.07.02 11:00:00,1.1293,684,-0.00121019,0.00012,,0,0
EURUSD,2019.07.02 10:00:00,1.12883,685,-0.001334803,0,,0.00029,0.00084
EURUSD,2019.07.02 09:00:00,1.12907,686,-0.001426583,0.00038,,0,0
EURUSD,2019.07.02 08:00:00,1.12906,687,-0.001547415,0.00027,,0,0
EURUSD,2019.07.02 07:00:00,1.12892,688,-0.001678114,0.00022,,0,0
EURUSD,2019.07.02 06:00:00,1.12794,689,-0.001806269,3.00E-05,,0,0
EURUSD,2019.07.02 05:00:00,1.12793,690,-0.001843788,0,,0.00046,0.00013
EURUSD,2019.07.02 04:00:00,1.12822,691,-0.001863839,0,,1.00E-05,0.0003
EURUSD,2019.07.02 03:00:00,1.12839,692,-0.001891847,0,,0.00011,5.00E-05
EURUSD,2019.07.02 02:00:00,1.12864,693,-0.001917388,2.00E-05,,0,0
EURUSD,2019.07.02 01:00:00,1.12856,694,-0.001947552,0,,0.00059,0.00018
EURUSD,2019.07.02 00:00:00,1.12873,695,-0.001949579,0,,0,0
EURUSD,2019.07.01 23:00:00,1.12843,696,-0.001941118,0,,0.00022,0.00011
EURUSD,2019.07.01 22:00:00,1.12865,697,-0.001871538,3.00E-05,,0,0
EURUSD,2019.07.01 21:00:00,1.12847,698,-0.001777907,0.00013,,0,0
EURUSD,2019.07.01 20:00:00,1.1283,699,-0.001614212,0,,0.00025,0.00011
EURUSD,2019.07.01 19:00:00,1.12938,700,-0.001364489,0,,0.0002,9.00E-05
EURUSD,2019.07.01 18:00:00,1.13063,701,-0.001135868,0,,0.0003,6.00E-05
EURUSD,2019.07.01 17:00:00,1.13238,702,-0.000954816,0,,0.00031,0.00022
EURUSD,2019.07.01 16:00:00,1.13347,703,-0.000888021,0,,0.00014,0.00032
EURUSD,2019.07.01 15:00:00,1.13453,704,-0.000900832,0,,0.00031,0.00084
EURUSD,2019.07.01 14:00:00,1.13475,705,-0.001012007,0.00018,,0,0
EURUSD,2019.07.01 13:00:00,1.13366,706,-0.001161587,0,,0,0
EURUSD,2019.07.01 12:00:00,1.13231,707,-0.001224627,0,,0.00027,0.00032
EURUSD,2019.07.01 11:00:00,1.13301,708,-0.001149823,0.00013,,0,0
EURUSD,2019.07.01 10:00:00,1.13207,709,-0.001108893,0,,0.00046,0.00026
EURUSD,2019.07.01 09:00:00,1.13266,710,-0.000944813,0,,0.00029,0.00047
EURUSD,2019.07.01 08:00:00,1.13279,711,-0.000781718,0,,0.00067,6.00E-05
EURUSD,2019.07.01 07:00:00,1.1348,712,-0.000575415,0,,4.00E-05,6.00E-05
EURUSD,2019.07.01 06:00:00,1.13521,713,-0.000508382,0.00027,,0,0
EURUSD,2019.07.01 05:00:00,1.13517,714,-0.000457175,4.00E-05,,0,0
EURUSD,2019.07.01 04:00:00,1.1351,715,-0.000381093,0,,0.00035,0.00012
EURUSD,2019.07.01 03:00:00,1.13534,716,-0.000271315,0,,0,0.00038
EURUSD,2019.07.01 02:00:00,1.13596,717,-0.000151688,0,,0,0.00029
EURUSD,2019.07.01 01:00:00,1.13679,718,-5.99E-05,0.00025,,0,0
EURUSD,2019.07.01 00:00:00,1.1365,719,-2.64E-05,0.00014,,0,0
EURUSD,2019.06.28 23:00:00,1.13706,720,4.62E-05,0,,0.00048,0
EURUSD,2019.06.28 22:00:00,1.13715,721,8.13E-05,0,,0.00024,0
EURUSD,2019.06.28 21:00:00,1.1377,722,0.000115662,0.0003,,0,0
EURUSD,2019.06.28 20:00:00,1.13683,723,0.00010187,0.00032,,0,0
EURUSD,2019.06.28 19:00:00,1.13579,724,0.000171366,0,,0.00077,0.00013
EURUSD,2019.06.28 18:00:00,1.13742,725,0.000363467,0,,0.0003,0.00034
EURUSD,2019.06.28 17:00:00,1.13883,726,0.000437408,0.00069,,0,0
EURUSD,2019.06.28 16:00:00,1.13822,727,0.000381857,0,,0.00057,0.00032
EURUSD,2019.06.28 15:00:00,1.13848,728,0.000367509,0,,0,0
EURUSD,2019.06.28 14:00:00,1.1371,729,0.000317376,0,,0.00037,0.0002
EURUSD,2019.06.28 13:00:00,1.1382,730,0.000389282,0,,0.00012,0.00039
EURUSD,2019.06.28 12:00:00,1.13842,731,0.000363398,0,,7.00E-05,0.00036
EURUSD,2019.06.28 11:00:00,1.13896,732,0.000302675,0.00038,,0,0
EURUSD,2019.06.28 10:00:00,1.13864,733,0.000165785,1.00E-05,,0,0
EURUSD,2019.06.28 09:00:00,1.13779,734,2.12E-05,0,,0,0
EURUSD,2019.06.28 08:00:00,1.13628,735,-7.70E-05,0.00026,,0,0
EURUSD,2019.06.28 07:00:00,1.13627,736,-4.76E-05,0,,4.00E-05,0.00017
EURUSD,2019.06.28 06:00:00,1.13647,737,-8.29E-06,0,,5.00E-05,3.00E-05
EURUSD,2019.06.28 05:00:00,1.13683,738,2.16E-05,0.00012,,0,0
EURUSD,2019.06.28 04:00:00,1.13664,739,2.28E-05,0,,0.00012,0.00023
EURUSD,2019.06.28 03:00:00,1.13695,740,4.34E-05,0,,5.00E-05,0.00049
EURUSD,2019.06.28 02:00:00,1.13709,741,3.74E-05,6.00E-05,,0,0
EURUSD,2019.06.28 01:00:00,1.13677,742,1.50E-05,5.00E-05,,0,0
EURUSD,2019.06.28 00:00:00,1.13674,743,1.88E-05,0,,1.00E-04,7.00E-05
EURUSD,2019.06.27 23:00:00,1.13679,744,2.64E-05,6.00E-05,,0,0
EURUSD,2019.06.27 22:00:00,1.13681,745,3.06E-05,0,,0.00017,5.00E-05
EURUSD,2019.06.27 21:00:00,1.13727,746,3.35E-05,0.0002,,0,0
EURUSD,2019.06.27 20:00:00,1.13668,747,-1.01E-05,0.00016,,0,0
EURUSD,2019.06.27 19:00:00,1.13658,748,-5.55E-06,0,,0.00032,5.00E-05
EURUSD,2019.06.27 18:00:00,1.13707,749,1.05E-05,0.00072,,0,0
EURUSD,2019.06.27 17:00:00,1.13687,750,-1.90E-05,0.00014,,0,0
EURUSD,2019.06.27 16:00:00,1.13582,751,-3.61E-05,0,,0.00022,0.00014
EURUSD,2019.06.27 15:00:00,1.13659,752,4.96E-05,0,,0.00022,0.00014
EURUSD,2019.06.27 14:00:00,1.13746,753,7.98E-05,0,,0.00054,0.00025
EURUSD,2019.06.27 13:00:00,1.1378,754,2.86E-05,0.00085,,0,0
EURUSD,2019.06.27 12:00:00,1.13748,755,-7.18E-05,0.00053,,0,0
EURUSD,2019.06.27 11:00:00,1.13712,756,-0.000166256,0.00043,,0,0
EURUSD,2019.06.27 10:00:00,1.1367,757,-0.000247774,0,,0,0
EURUSD,2019.06.27 09:00:00,1.13572,758,-0.000305453,0.00048,,0,0
EURUSD,2019.06.27 08:00:00,1.13548,759,-0.000274848,0.00049,,0,0
EURUSD,2019.06.27 07:00:00,1.13523,760,-0.00020735,0,,0.00037,0
EURUSD,2019.06.27 06:00:00,1.13588,761,-9.27E-05,0,,7.00E-05,0.00016
EURUSD,2019.06.27 05:00:00,1.13616,762,-1.13E-05,0,,0.00025,0
EURUSD,2019.06.27 04:00:00,1.13701,763,6.44E-05,0,,0.00027,0.00016
EURUSD,2019.06.27 03:00:00,1.13721,764,7.34E-05,0,,0.00035,8.00E-05
EURUSD,2019.06.27 02:00:00,1.1373,765,6.36E-05,8.00E-05,,0,0
EURUSD,2019.06.27 01:00:00,1.13727,766,4.09E-05,0,,8.00E-05,0.00015
EURUSD,2019.06.27 00:00:00,1.1373,767,1.44E-05,6.00E-05,,0,0
EURUSD,2019.06.26 23:00:00,1.1367,768,-2.27E-05,0.00014,,0,0
EURUSD,2019.06.26 22:00:00,1.13651,769,-8.63E-06,0,,0.00011,0.00043
EURUSD,2019.06.26 21:00:00,1.13688,770,2.88E-05,0,,0.00012,0.00013
EURUSD,2019.06.26 20:00:00,1.13743,771,3.85E-05,0,,3.00E-05,6.00E-05
EURUSD,2019.06.26 19:00:00,1.13822,772,-5.63E-06,0,,0.00012,0.00014
EURUSD,2019.06.26 18:00:00,1.13889,773,-0.000142361,0.00043,,0,0
EURUSD,2019.06.26 17:00:00,1.13766,774,-0.000383024,6.00E-05,,0,0
EURUSD,2019.06.26 16:00:00,1.13507,775,-0.00055939,0,,0.00036,0.00038
EURUSD,2019.06.26 15:00:00,1.13588,776,-0.000512652,0,,0.00041,0.00085
EURUSD,2019.06.26 14:00:00,1.13592,777,-0.000528012,0,,0.00016,0.00011
EURUSD,2019.06.26 13:00:00,1.13662,778,-0.00054401,0.00027,,0,0
EURUSD,2019.06.26 12:00:00,1.13591,779,-0.00062779,0.00071,,0,0
EURUSD,2019.06.26 11:00:00,1.13579,780,-0.0006533,0,,0.00038,0.00044
EURUSD,2019.06.26 10:00:00,1.13641,781,-0.00066414,0.00011,,0,0
EURUSD,2019.06.26 09:00:00,1.13584,782,-0.000731443,0,,0.00024,0.00022
EURUSD,2019.06.26 08:00:00,1.13622,783,-0.00074867,0.00014,,0,0
EURUSD,2019.06.26 07:00:00,1.13554,784,-0.00079846,0.00027,,0,0
EURUSD,2019.06.26 06:00:00,1.13549,785,-0.000781159,0.00013,,0,0
EURUSD,2019.06.26 05:00:00,1.13543,786,-0.000742623,0,,0.00017,0.00027
EURUSD,2019.06.26 04:00:00,1.1357,787,-0.000676527,0,,0.00039,5.00E-05
EURUSD,2019.06.26 03:00:00,1.13616,788,-0.000609814,0,,0.00017,0.00041
EURUSD,2019.06.26 02:00:00,1.13676,789,-0.000562632,1.00E-05,,0,0
EURUSD,2019.06.26 01:00:00,1.13654,790,-0.000555316,0,,0.00059,0.00019
EURUSD,2019.06.26 00:00:00,1.13679,791,-0.000515502,9.00E-05,,0,0
EURUSD,2019.06.25 23:00:00,1.13643,792,-0.000482641,0,,0,0.00046
EURUSD,2019.06.25 22:00:00,1.13668,793,-0.000397023,0,,0.00053,0.00027
EURUSD,2019.06.25 21:00:00,1.13727,794,-0.000307423,0.00069,,0,0
EURUSD,2019.06.25 20:00:00,1.13705,795,-0.000248663,0.00184,,0,0
EURUSD,2019.06.25 19:00:00,1.13625,796,-0.000147646,0,,0.00024,0.00031
EURUSD,2019.06.25 18:00:00,1.13844,797,6.49E-05,0.00026,,0,0
EURUSD,2019.06.25 17:00:00,1.1382,798,0.000112238,0,,0.00038,0.0008
EURUSD,2019.06.25 16:00:00,1.13904,799,0.000195475,0,,0.00034,0.00043
EURUSD,2019.06.25 15:00:00,1.13937,800,0.000213345,2.00E-05,,0,0
EURUSD,2019.06.25 14:00:00,1.13819,801,0.00019945,0,,0.00058,1.00E-05
EURUSD,2019.06.25 13:00:00,1.13842,802,0.00029896,3.00E-05,,0,0
EURUSD,2019.06.25 12:00:00,1.13783,803,0.000398204,0,,0.00013,0.00018
EURUSD,2019.06.25 11:00:00,1.13847,804,0.000579156,0,,0.00041,0.00014
EURUSD,2019.06.25 10:00:00,1.13878,805,0.000736529,0,,0.00027,0.00017
EURUSD,2019.06.25 09:00:00,1.14011,806,0.000895117,6.00E-05,,0,0
EURUSD,2019.06.25 08:00:00,1.13932,807,0.000949095,0,,0.00012,5.00E-05
EURUSD,2019.06.25 07:00:00,1.1409,808,0.001084622,9.00E-05,,0,0
EURUSD,2019.06.25 06:00:00,1.1406,809,0.001080955,0.00014,,0,0
EURUSD,2019.06.25 05:00:00,1.14019,810,0.001091097,0,,7.00E-05,2.00E-05
EURUSD,2019.06.25 04:00:00,1.14065,811,0.001129916,4.00E-05,,0,0
EURUSD,2019.06.25 03:00:00,1.14012,812,0.001116193,0.00027,,0,0
EURUSD,2019.06.25 02:00:00,1.13989,813,0.001136405,0.00013,,0,0
EURUSD,2019.06.25 01:00:00,1.13968,814,0.001169091,1.00E-04,,0,0
EURUSD,2019.06.25 00:00:00,1.13959,815,0.001215188,0,,9.00E-05,0.00025
EURUSD,2019.06.24 23:00:00,1.13963,816,0.001265512,4.00E-05,,0,0
EURUSD,2019.06.24 22:00:00,1.1395,817,0.001307264,0,,0.00013,0
EURUSD,2019.06.24 21:00:00,1.14006,818,0.001354776,4.00E-05,,0,0
EURUSD,2019.06.24 20:00:00,1.13904,819,0.001338694,0.00048,,0,0
EURUSD,2019.06.24 19:00:00,1.13886,820,0.001402551,0,,0.00034,1.00E-04
EURUSD,2019.06.24 18:00:00,1.13914,821,0.001481983,0.0004,,0,0
EURUSD,2019.06.24 17:00:00,1.13888,822,0.001533301,0.00054,,0,0
EURUSD,2019.06.24 16:00:00,1.13843,823,0.001602971,0,,0.00045,0.00043
EURUSD,2019.06.24 15:00:00,1.13871,824,0.001714398,0,,0.0002,0.0003
EURUSD,2019.06.24 14:00:00,1.13937,825,0.001803174,1.00E-05,,0,0
EURUSD,2019.06.24 13:00:00,1.13908,826,0.001823056,0,,0.00031,5.00E-05
EURUSD,2019.06.24 12:00:00,1.13936,827,0.001851443,0.00017,,0,0
EURUSD,2019.06.24 11:00:00,1.13854,828,0.001832236,0.00028,,0,0
EURUSD,2019.06.24 10:00:00,1.13759,829,0.001864561,0,,0.00039,0.00065
EURUSD,2019.06.24 09:00:00,1.13777,830,0.001975426,1.00E-04,,0,0
EURUSD,2019.06.24 08:00:00,1.13769,831,0.00206987,2.00E-05,,0,0
EURUSD,2019.06.24 07:00:00,1.13746,832,0.002168452,0,,2.00E-05,1.00E-05
EURUSD,2019.06.24 06:00:00,1.13804,833,0.002286156,0,,3.00E-05,4.00E-05
EURUSD,2019.06.24 05:00:00,1.13847,834,0.002344081,0.0002,,0,0
EURUSD,2019.06.24 04:00:00,1.13771,835,0.002340137,0,,1.00E-04,0.00017
EURUSD,2019.06.24 03:00:00,1.13813,836,0.002378446,0,,0.00023,0.00012
EURUSD,2019.06.24 02:00:00,1.13846,837,0.002349984,0.00035,,0,0
EURUSD,2019.06.24 01:00:00,1.13742,838,0.002245874,0.00017,,0,0
EURUSD,2019.06.24 00:00:00,1.13724,839,0.002186215,0.00039,,0,0
EURUSD,2019.06.21 23:00:00,1.13665,840,0.002096597,0,,4.00E-05,3.00E-05
EURUSD,2019.06.21 22:00:00,1.13728,841,0.002011789,0.00042,,0,0
EURUSD,2019.06.21 21:00:00,1.13683,842,0.001810134,0.0005,,0,0
EURUSD,2019.06.21 20:00:00,1.1361,843,0.001572239,0.00012,,0,0
EURUSD,2019.06.21 19:00:00,1.13402,844,0.001320056,0.00101,,0,0
EURUSD,2019.06.21 18:00:00,1.13281,845,0.00119076,0.00045,,0,0
EURUSD,2019.06.21 17:00:00,1.13206,846,0.001131611,0,,0.00123,0.00044
EURUSD,2019.06.21 16:00:00,1.13256,847,0.00111602,0.00074,,0,0
EURUSD,2019.06.21 15:00:00,1.13244,848,0.001028977,0.00027,,0,0
EURUSD,2019.06.21 14:00:00,1.13161,849,0.000915131,0.0006,,0,0
EURUSD,2019.06.21 13:00:00,1.13076,850,0.000841019,0.00026,,0,0
EURUSD,2019.06.21 12:00:00,1.12992,851,0.000820738,0,,0.00026,0.00029
EURUSD,2019.06.21 11:00:00,1.13027,852,0.000868441,0,,0.00033,2.00E-05
EURUSD,2019.06.21 10:00:00,1.13107,853,0.00088106,0.00018,,0,0
EURUSD,2019.06.21 09:00:00,1.12863,854,0.000802896,0,,0.00037,0
EURUSD,2019.06.21 08:00:00,1.12926,855,0.000939888,0,,0.00015,0.00046
EURUSD,2019.06.21 07:00:00,1.12943,856,0.001036924,0,,0.00014,0.00018
EURUSD,2019.06.21 06:00:00,1.13015,857,0.001128384,1.00E-05,,0,0
EURUSD,2019.06.21 05:00:00,1.1298,858,0.0011554,0,,0,0.00026
EURUSD,2019.06.21 04:00:00,1.13061,859,0.001208711,0.00022,,0,0
EURUSD,2019.06.21 03:00:00,1.12941,860,0.001176703,0.00021,,0,0
EURUSD,2019.06.21 02:00:00,1.12939,861,0.001240914,0.00036,,0,0
EURUSD,2019.06.21 01:00:00,1.12917,862,0.001306858,0,,6.00E-05,0.00019
EURUSD,2019.06.21 00:00:00,1.12921,863,0.001394417,0.00049,,0,0
EURUSD,2019.06.20 23:00:00,1.12913,864,0.00148182,0.00063,,0,0
EURUSD,2019.06.20 22:00:00,1.12911,865,0.001579969,0,,0.00021,0.0005
EURUSD,2019.06.20 21:00:00,1.12926,866,0.001684298,0,,0.00064,0.00027
EURUSD,2019.06.20 20:00:00,1.12945,867,0.001777688,0.00053,,0,0
EURUSD,2019.06.20 19:00:00,1.12919,868,0.001851685,0.00016,,0,0
EURUSD,2019.06.20 18:00:00,1.12826,869,0.001945671,0,,0.00124,0.00054
EURUSD,2019.06.20 17:00:00,1.12881,870,0.002132021,0,,0.00029,0.00117
EURUSD,2019.06.20 16:00:00,1.12952,871,0.002282861,0,,0.00019,0.00027
EURUSD,2019.06.20 15:00:00,1.1302,872,0.002369892,0,,0.00084,0.00068
EURUSD,2019.06.20 14:00:00,1.13099,873,0.002377267,0.00039,,0,0
EURUSD,2019.06.20 13:00:00,1.13024,874,0.002271665,0,,0.00056,0.00014
EURUSD,2019.06.20 12:00:00,1.13044,875,0.0021802,0.00038,,0,0
EURUSD,2019.06.20 11:00:00,1.1289,876,0.002011382,0,,0.00077,0.00036
EURUSD,2019.06.20 10:00:00,1.12973,877,0.001923453,0.00064,,0,0
EURUSD,2019.06.20 09:00:00,1.12751,878,0.001698736,4.00E-05,,0,0
EURUSD,2019.06.20 08:00:00,1.12653,879,0.001613243,0.00017,,0,0
EURUSD,2019.06.20 07:00:00,1.12613,880,0.00158044,0,,2.00E-05,0.00012
EURUSD,2019.06.20 06:00:00,1.12707,881,0.001556309,0.00025,,0,0
EURUSD,2019.06.20 05:00:00,1.12667,882,0.001407164,0.00062,,0,0
EURUSD,2019.06.20 04:00:00,1.12628,883,0.00123706,0.00018,,0,0
EURUSD,2019.06.20 03:00:00,1.1257,884,0.001041661,8.00E-05,,0,0
EURUSD,2019.06.20 02:00:00,1.12353,885,0.000836164,0.00012,,0,0
EURUSD,2019.06.20 01:00:00,1.12352,886,0.000782658,0,,0,0
EURUSD,2019.06.20 00:00:00,1.12284,887,0.000703998,0,,0,0
EURUSD,2019.06.19 23:00:00,1.12247,888,0.000662597,0,,2.00E-05,0.00024
EURUSD,2019.06.19 22:00:00,1.12286,889,0.000637789,0,,0.00086,0.00021
EURUSD,2019.06.19 21:00:00,1.12448,890,0.000557139,0.00013,,0,0
EURUSD,2019.06.19 20:00:00,1.12167,891,0.00028115,0.00024,,0,0
EURUSD,2019.06.19 19:00:00,1.12146,892,0.000210908,0.00085,,0,0
EURUSD,2019.06.19 18:00:00,1.12129,893,0.000139568,0,,0,0.00037
EURUSD,2019.06.19 17:00:00,1.12158,894,6.38E-05,0.00031,,0,0
EURUSD,2019.06.19 16:00:00,1.12035,895,-6.34E-05,0,,0.00015,0.0003
EURUSD,2019.06.19 15:00:00,1.12047,896,-9.95E-05,0.00023,,0,0
EURUSD,2019.06.19 14:00:00,1.12028,897,-0.000156472,0,,8.00E-05,1.00E-04
